"";"sex";"age";"period";"CancerCM";"POP"
"5218";2;59;34;4058;1438564
"5219";2;59;35;4070;1433834
"5220";2;59;36;5056;1903242
"5221";2;60;1;3528;981225
"5222";2;60;2;3570;986273
"5223";2;60;3;3792;1004914
"5224";2;60;4;3935;1006076
"5225";2;60;5;3944;1022124
"5226";2;60;6;3983;1009621
"5227";2;60;7;4039;1007261
"5228";2;60;8;4202;1031420
"5229";2;60;9;4079;1079862
"5230";2;60;10;4487;1161878
"5231";2;60;11;4371;1205090
"5232";2;60;12;4583;1227798
"5233";2;60;13;4613;1193375
"5234";2;60;14;4736;1216115
"5235";2;60;15;4891;1214667
"5236";2;60;16;4617;1179703
"5237";2;60;17;4686;1179214
"5238";2;60;18;4594;1180242
"5239";2;60;19;4506;1148346
"5240";2;60;20;4450;1140397
"5241";2;60;21;4286;1134074
"5242";2;60;22;4094;1084018
"5243";2;60;23;4083;1069133
"5244";2;60;24;3989;1058293
"5245";2;60;25;4038;1129671
"5246";2;60;26;4106;1116277
"5247";2;60;27;3862;1124123
"5248";2;60;28;4017;1184452
"5249";2;60;29;4029;1205799
"5250";2;60;30;4024;1215529
"5251";2;60;31;4164;1243823
"5252";2;60;32;4320;1369995
"5253";2;60;33;4698;1426559
"5254";2;60;34;4461;1421108
"5255";2;60;35;4317;1430323
"5256";2;60;36;4316;1425578
"5257";2;61;1;3662;999092
"5258";2;61;2;3677;977807
"5259";2;61;3;3765;988656
"5260";2;61;4;4006;1014206
"5261";2;61;5;3960;1022016
"5262";2;61;6;4109;1045012
"5263";2;61;7;4168;1038431
"5264";2;61;8;4187;1042983
"5265";2;61;9;4178;1075437
"5266";2;61;10;4315;1114364
"5267";2;61;11;4611;1135524
"5268";2;61;12;4846;1176846
"5269";2;61;13;4853;1197649
"5270";2;61;14;4797;1162255
"5271";2;61;15;4936;1183550
"5272";2;61;16;5094;1180491
"5273";2;61;17;4893;1144965
"5274";2;61;18;4968;1143873
"5275";2;61;19;4754;1144157
"5276";2;61;20;4598;1108767
"5277";2;61;21;4743;1106727
"5278";2;61;22;4509;1100038
"5279";2;61;23;4391;1050146
"5280";2;61;24;4356;1033718
"5281";2;61;25;4257;1022403
"5282";2;61;26;4325;1089774
"5283";2;61;27;4205;1075702
"5284";2;61;28;4142;1082085
"5285";2;61;29;4302;1138272
"5286";2;61;30;4402;1168273
"5287";2;61;31;4225;1207449
"5288";2;61;32;4488;1235444
"5289";2;61;33;4652;1361356
"5290";2;61;34;5033;1470781
"5291";2;61;35;4770;1411541
"5292";2;61;36;4574;1421064
"5293";2;62;1;3779;947117
"5294";2;62;2;3891;997414
"5295";2;62;3;3912;977056
"5296";2;62;4;4100;989337
"5297";2;62;5;4203;1017083
"5298";2;62;6;4360;1026240
"5299";2;62;7;4480;1051110
"5300";2;62;8;4462;1046157
"5301";2;62;9;4486;1052650
"5302";2;62;10;4730;1074078
"5303";2;62;11;4687;1068741
"5304";2;62;12;5043;1093230
"5305";2;62;13;5143;1137575
"5306";2;62;14;5243;1162184
"5307";2;62;15;5371;1132792
"5308";2;62;16;5360;1157974
"5309";2;62;17;5373;1159358
"5310";2;62;18;5214;1129620
"5311";2;62;19;5145;1133314
"5312";2;62;20;5114;1142379
"5313";2;62;21;4885;1107790
"5314";2;62;22;5015;1106977
"5315";2;62;23;4860;1101720
"5316";2;62;24;4571;1052476
"5317";2;62;25;4553;1037075
"5318";2;62;26;4572;1026419
"5319";2;62;27;4588;1095441
"5320";2;62;28;4372;1082487
"5321";2;62;29;4422;1089367
"5322";2;62;30;4530;1143141
"5323";2;62;31;4484;1159458
"5324";2;62;32;4615;1198424
"5325";2;62;33;4694;1226262
"5326";2;62;34;4796;1303151
"5327";2;62;35;5356;1459907
"5328";2;62;36;5008;1400803
"5329";2;63;1;3895;926868
"5330";2;63;2;3705;950074
"5331";2;63;3;4099;999975
"5332";2;63;4;4179;978385
"5333";2;63;5;4102;989846
"5334";2;63;6;4519;1016834
"5335";2;63;7;4493;1024976
"5336";2;63;8;4658;1049361
"5337";2;63;9;4631;1043645
"5338";2;63;10;4683;1051483
"5339";2;63;11;4795;1073396
"5340";2;63;12;5030;1067880
"5341";2;63;13;5365;1091737
"5342";2;63;14;5468;1135996
"5343";2;63;15;5638;1160566
"5344";2;63;16;5433;1130895
"5345";2;63;17;5514;1155736
"5346";2;63;18;5567;1156856
"5347";2;63;19;5427;1127417
"5348";2;63;20;5491;1129627
"5349";2;63;21;5460;1142900
"5350";2;63;22;5228;1108729
"5351";2;63;23;5327;1107787
"5352";2;63;24;5138;1102473
"5353";2;63;25;4977;1053298
"5354";2;63;26;4711;1037375
"5355";2;63;27;4771;1027288
"5356";2;63;28;4859;1096670
"5357";2;63;29;4664;1083500
"5358";2;63;30;4664;1092177
"5359";2;63;31;4796;1133620
"5360";2;63;32;4754;1149824
"5361";2;63;33;4884;1188595
"5362";2;63;34;4894;1212988
"5363";2;63;35;5216;1292527
"5364";2;63;36;5657;1448780
"5365";2;64;1;3741;884257
"5366";2;64;2;4028;932190
"5367";2;64;3;4095;953829
"5368";2;64;4;4283;1003336
"5369";2;64;5;4302;980138
"5370";2;64;6;4385;989672
"5371";2;64;7;4661;1015532
"5372";2;64;8;4807;1022230
"5373";2;64;9;4905;1045601
"5374";2;64;10;4937;1043511
"5375";2;64;11;4928;1070052
"5376";2;64;12;5294;1092689
"5377";2;64;13;5109;1087317
"5378";2;64;14;5586;1111737
"5379";2;64;15;5734;1157725
"5380";2;64;16;5803;1183328
"5381";2;64;17;5715;1153527
"5382";2;64;18;5850;1179742
"5383";2;64;19;5962;1181738
"5384";2;64;20;5805;1151941
"5385";2;64;21;5925;1153667
"5386";2;64;22;5776;1164694
"5387";2;64;23;5552;1127093
"5388";2;64;24;5445;1122923
"5389";2;64;25;5290;1114900
"5390";2;64;26;5150;1062132
"5391";2;64;27;5022;1043732
"5392";2;64;28;4986;1030679
"5393";2;64;29;5093;1096791
"5394";2;64;30;4972;1081007
"5395";2;64;31;4906;1081931
"5396";2;64;32;5041;1123184
"5397";2;64;33;5223;1139314
"5398";2;64;34;5131;1180241
"5399";2;64;35;5177;1202111
"5400";2;64;36;5462;1281213
"5401";2;65;1;3973;865334
"5402";2;65;2;4192;885512
"5403";2;65;3;4338;932830
"5404";2;65;4;4263;953725
"5405";2;65;5;4372;1003021
"5406";2;65;6;4706;978070
"5407";2;65;7;4888;986625
"5408";2;65;8;5004;1011675
"5409";2;65;9;5174;1017578
"5410";2;65;10;5277;1040879
"5411";2;65;11;5329;1040159
"5412";2;65;12;5407;1063893
"5413";2;65;13;5477;1082890
"5414";2;65;14;5630;1074607
"5415";2;65;15;5834;1095603
"5416";2;65;16;5943;1137778
"5417";2;65;17;6039;1159511
"5418";2;65;18;6053;1127691
"5419";2;65;19;6165;1150159
"5420";2;65;20;6341;1158692
"5421";2;65;21;5981;1131647
"5422";2;65;22;6073;1134604
"5423";2;65;23;6012;1146157
"5424";2;65;24;5828;1109411
"5425";2;65;25;5747;1106189
"5426";2;65;26;5586;1098880
"5427";2;65;27;5376;1048021
"5428";2;65;28;5350;1030438
"5429";2;65;29;5168;1018034
"5430";2;65;30;5265;1069680
"5431";2;65;31;5107;1069671
"5432";2;65;32;5067;1070615
"5433";2;65;33;5272;1111643
"5434";2;65;34;5299;1121397
"5435";2;65;35;5137;1168566
"5436";2;65;36;5269;1190235
"5437";2;66;1;4008;843395
"5438";2;66;2;4159;864179
"5439";2;66;3;4216;883013
"5440";2;66;4;4363;930030
"5441";2;66;5;4376;950046
"5442";2;66;6;4641;998725
"5443";2;66;7;4815;972533
"5444";2;66;8;4897;979597
"5445";2;66;9;5096;1003980
"5446";2;66;10;5313;1002341
"5447";2;66;11;5373;1007270
"5448";2;66;12;5491;1008407
"5449";2;66;13;5541;1033032
"5450";2;66;14;5807;1052537
"5451";2;66;15;5753;1046281
"5452";2;66;16;6246;1067728
"5453";2;66;17;6313;1110755
"5454";2;66;18;6437;1133585
"5455";2;66;19;6342;1104517
"5456";2;66;20;6482;1128140
"5457";2;66;21;6545;1134089
"5458";2;66;22;6434;1109255
"5459";2;66;23;6321;1113880
"5460";2;66;24;6460;1126858
"5461";2;66;25;6030;1092225
"5462";2;66;26;5920;1090451
"5463";2;66;27;5755;1084926
"5464";2;66;28;5808;1035580
"5465";2;66;29;5479;1018914
"5466";2;66;30;5462;1019098
"5467";2;66;31;5451;1057275
"5468";2;66;32;5449;1056986
"5469";2;66;33;5217;1057917
"5470";2;66;34;5624;1103258
"5471";2;66;35;5399;1108854
"5472";2;66;36;5450;1155843
"5473";2;67;1;4147;800328
"5474";2;67;2;4304;832975
"5475";2;67;3;4355;851832
"5476";2;67;4;4521;869225
"5477";2;67;5;4546;914537
"5478";2;67;6;4643;932441
"5479";2;67;7;4985;978840
"5480";2;67;8;4995;950714
"5481";2;67;9;5033;956492
"5482";2;67;10;5359;982889
"5483";2;67;11;5553;994983
"5484";2;67;12;5636;1001284
"5485";2;67;13;5669;1003823
"5486";2;67;14;5871;1029707
"5487";2;67;15;5915;1050584
"5488";2;67;16;5924;1045600
"5489";2;67;17;6436;1067968
"5490";2;67;18;6550;1113002
"5491";2;67;19;6661;1137856
"5492";2;67;20;6794;1103137
"5493";2;67;21;6754;1115862
"5494";2;67;22;6816;1123570
"5495";2;67;23;6779;1100713
"5496";2;67;24;6734;1106769
"5497";2;67;25;6686;1121469
"5498";2;67;26;6455;1088460
"5499";2;67;27;6214;1088486
"5500";2;67;28;6042;1084368
"5501";2;67;29;5833;1035759
"5502";2;67;30;5800;1008835
"5503";2;67;31;5596;1006354
"5504";2;67;32;5765;1044134
"5505";2;67;33;5752;1043895
"5506";2;67;34;5707;1042157
"5507";2;67;35;5655;1090285
"5508";2;67;36;5851;1095722
"5509";2;68;1;3970;762085
"5510";2;68;2;4182;783835
"5511";2;68;3;4299;816949
"5512";2;68;4;4315;836920
"5513";2;68;5;4425;855340
"5514";2;68;6;4814;901652
"5515";2;68;7;4918;920871
"5516";2;68;8;5156;968958
"5517";2;68;9;5233;942138
"5518";2;68;10;5400;942744
"5519";2;68;11;5590;955999
"5520";2;68;12;5852;965673
"5521";2;68;13;6008;969107
"5522";2;68;14;5995;969352
"5523";2;68;15;6003;992694
"5524";2;68;16;6346;1010340
"5525";2;68;17;6168;1003364
"5526";2;68;18;6600;1022314
"5527";2;68;19;6953;1063483
"5528";2;68;20;7020;1089288
"5529";2;68;21;6878;1062457
"5530";2;68;22;7089;1074348
"5531";2;68;23;7122;1081121
"5532";2;68;24;6929;1057753
"5533";2;68;25;6923;1063723
"5534";2;68;26;6762;1076672
"5535";2;68;27;6500;1044523
"5536";2;68;28;6185;1043899
"5537";2;68;29;6267;1038635
"5538";2;68;30;6136;1015706
"5539";2;68;31;5921;994721
"5540";2;68;32;5803;992454
"5541";2;68;33;5923;1029899
"5542";2;68;34;5780;1025981
"5543";2;68;35;5820;1028543
"5544";2;68;36;5835;1076601
"5545";2;69;1;3842;694226
"5546";2;69;2;4175;739237
"5547";2;69;3;4294;760715
"5548";2;69;4;4386;793197
"5549";2;69;5;4486;813255
"5550";2;69;6;4819;831735
"5551";2;69;7;5040;877461
"5552";2;69;8;5119;896534
"5553";2;69;9;5327;942980
"5554";2;69;10;5411;924838
"5555";2;69;11;5658;943387
"5556";2;69;12;5723;958992
"5557";2;69;13;6000;970110
"5558";2;69;14;6314;974998
"5559";2;69;15;6350;977663
"5560";2;69;16;6490;1003520
"5561";2;69;17;6490;1023173
"5562";2;69;18;6357;1018683
"5563";2;69;19;7047;1040245
"5564";2;69;20;7028;1085637
"5565";2;69;21;7375;1095729
"5566";2;69;22;7121;1065966
"5567";2;69;23;7305;1075392
"5568";2;69;24;7498;1079186
"5569";2;69;25;7126;1053388
"5570";2;69;26;7209;1056892
"5571";2;69;27;6898;1068100
"5572";2;69;28;6536;1034030
"5573";2;69;29;6779;1030646
"5574";2;69;30;6473;1015337
"5575";2;69;31;6227;1000183
"5576";2;69;32;6175;979601
"5577";2;69;33;5962;977188
"5578";2;69;34;6060;1029807
"5579";2;69;35;5913;1011301
"5580";2;69;36;6014;1014025
"5581";2;70;1;4218;708185
"5582";2;70;2;4098;659983
"5583";2;70;3;4182;698848
"5584";2;70;4;4374;714775
"5585";2;70;5;4567;740873
"5586";2;70;6;4935;754907
"5587";2;70;7;4851;767285
"5588";2;70;8;5144;804619
"5589";2;70;9;5065;816807
"5590";2;70;10;5617;868905
"5591";2;70;11;5664;887572
"5592";2;70;12;5660;906070
"5593";2;70;13;6239;921093
"5594";2;70;14;6377;931811
"5595";2;70;15;6417;936931
"5596";2;70;16;6533;940074
"5597";2;70;17;6546;966050
"5598";2;70;18;6736;984833
"5599";2;70;19;6787;981472
"5600";2;70;20;7215;1005835
"5601";2;70;21;7320;1060188
"5602";2;70;22;7605;1073328
"5603";2;70;23;7469;1047408
"5604";2;70;24;7720;1059591
"5605";2;70;25;7639;1066609
"5606";2;70;26;7372;1044922
"5607";2;70;27;7329;1052228
"5608";2;70;28;7346;1066850
"5609";2;70;29;6918;1036615
"5610";2;70;30;6980;1024040
"5611";2;70;31;6704;997587
"5612";2;70;32;6587;982960
"5613";2;70;33;6449;962249
"5614";2;70;34;6312;945949
"5615";2;70;35;6273;1013451
"5616";2;70;36;6336;994837
"5617";2;71;1;4177;702415
"5618";2;71;2;4238;690166
"5619";2;71;3;4039;646442
"5620";2;71;4;4298;690412
"5621";2;71;5;4408;711525
"5622";2;71;6;4638;743841
"5623";2;71;7;4862;763927
"5624";2;71;8;5069;781915
"5625";2;71;9;5285;827126
"5626";2;71;10;5337;832793
"5627";2;71;11;5574;851840
"5628";2;71;12;5929;870170
"5629";2;71;13;5967;887829
"5630";2;71;14;6173;901917
"5631";2;71;15;6489;912050
"5632";2;71;16;6735;916612
"5633";2;71;17;6499;919645
"5634";2;71;18;6688;945157
"5635";2;71;19;6973;964113
"5636";2;71;20;7039;958160
"5637";2;71;21;7356;977885
"5638";2;71;22;7598;1028653
"5639";2;71;23;7794;1038551
"5640";2;71;24;7791;1009842
"5641";2;71;25;7828;1019054
"5642";2;71;26;7908;1022451
"5643";2;71;27;7644;998518
"5644";2;71;28;7522;1002447
"5645";2;71;29;7456;1013700
"5646";2;71;30;7227;993833
"5647";2;71;31;7155;1004244
"5648";2;71;32;6950;978034
"5649";2;71;33;6796;963440
"5650";2;71;34;6544;949893
"5651";2;71;35;6445;928502
"5652";2;71;36;6624;996025
"5653";2;72;1;3954;631315
"5654";2;72;2;4486;675115
"5655";2;72;3;4481;662659
"5656";2;72;4;4328;619740
"5657";2;72;5;4507;662992
"5658";2;72;6;4695;684016
"5659";2;72;7;4817;715628
"5660";2;72;8;5139;734790
"5661";2;72;9;5119;752390
"5662";2;72;10;5671;798871
"5663";2;72;11;5636;814280
"5664";2;72;12;5711;829916
"5665";2;72;13;6133;844136
"5666";2;72;14;6163;857547
"5667";2;72;15;6467;867446
"5668";2;72;16;6881;873139
"5669";2;72;17;6880;873927
"5670";2;72;18;6926;873140
"5671";2;72;19;7025;894612
"5672";2;72;20;7207;919350
"5673";2;72;21;7355;936482
"5674";2;72;22;7869;956437
"5675";2;72;23;8169;1007032
"5676";2;72;24;8036;1016671
"5677";2;72;25;8099;989613
"5678";2;72;26;8091;998794
"5679";2;72;27;7943;1002775
"5680";2;72;28;7874;980145
"5681";2;72;29;7716;984670
"5682";2;72;30;7683;994788
"5683";2;72;31;7459;972456
"5684";2;72;32;7430;983098
"5685";2;72;33;7098;956893
"5686";2;72;34;6970;939776
"5687";2;72;35;6691;930997
"5688";2;72;36;6585;910073
"5689";2;73;1;3991;581548
"5690";2;73;2;4090;608241
"5691";2;73;3;4333;655005
"5692";2;73;4;4574;645739
"5693";2;73;5;4330;605041
"5694";2;73;6;4628;652152
"5695";2;73;7;4796;676957
"5696";2;73;8;4883;712468
"5697";2;73;9;5051;735489
"5698";2;73;10;5440;746014
"5699";2;73;11;5511;763452
"5700";2;73;12;5773;780785
"5701";2;73;13;6169;797745
"5702";2;73;14;6138;813672
"5703";2;73;15;6372;828951
"5704";2;73;16;6567;840363
"5705";2;73;17;6736;848210
"5706";2;73;18;6994;850720
"5707";2;73;19;7153;852986
"5708";2;73;20;7099;868755
"5709";2;73;21;7312;883569
"5710";2;73;22;7402;903984
"5711";2;73;23;7917;926693
"5712";2;73;24;8026;978508
"5713";2;73;25;8331;992015
"5714";2;73;26;8088;968511
"5715";2;73;27;8134;980858
"5716";2;73;28;8232;988427
"5717";2;73;29;7950;969353
"5718";2;73;30;7906;976473
"5719";2;73;31;7792;971305
"5720";2;73;32;7512;949612
"5721";2;73;33;7489;959832
"5722";2;73;34;7139;932577
"5723";2;73;35;7228;919164
"5724";2;73;36;6900;911013
"5725";2;74;1;3958;557739
"5726";2;74;2;4171;555889
"5727";2;74;3;4060;583266
"5728";2;74;4;4449;631109
"5729";2;74;5;4709;623263
"5730";2;74;6;4293;584119
"5731";2;74;7;4568;632849
"5732";2;74;8;4953;658283
"5733";2;74;9;5021;695028
"5734";2;74;10;5275;723071
"5735";2;74;11;5298;741704
"5736";2;74;12;5731;759955
"5737";2;74;13;5898;777556
"5738";2;74;14;6146;795096
"5739";2;74;15;6434;811630
"5740";2;74;16;6650;827223
"5741";2;74;17;6757;839401
"5742";2;74;18;6929;847290
"5743";2;74;19;7251;850887
"5744";2;74;20;7141;849074
"5745";2;74;21;7260;855319
"5746";2;74;22;7659;871079
"5747";2;74;23;7449;891853
"5748";2;74;24;8094;914315
"5749";2;74;25;8240;966647
"5750";2;74;26;8210;980160
"5751";2;74;27;8127;957708
"5752";2;74;28;8296;970773
"5753";2;74;29;8282;979098
"5754";2;74;30;8072;954656
"5755";2;74;31;7969;951262
"5756";2;74;32;7992;946392
"5757";2;74;33;7560;924727
"5758";2;74;34;7564;948133
"5759";2;74;35;7200;910190
"5760";2;74;36;7222;897484
"5761";2;75;1;4151;545809
"5762";2;75;2;4007;533091
"5763";2;75;3;4118;531369
"5764";2;75;4;4239;559478
"5765";2;75;5;4406;608280
"5766";2;75;6;4650;601028
"5767";2;75;7;4424;562788
"5768";2;75;8;4913;611417
"5769";2;75;9;4828;637544
"5770";2;75;10;5264;674786
"5771";2;75;11;5498;693855
"5772";2;75;12;5688;713094
"5773";2;75;13;5795;731098
"5774";2;75;14;5930;748699
"5775";2;75;15;6270;766669
"5776";2;75;16;6457;783366
"5777";2;75;17;6624;799655
"5778";2;75;18;6890;811697
"5779";2;75;19;7173;820601
"5780";2;75;20;7289;832076
"5781";2;75;21;7405;833183
"5782";2;75;22;7470;839079
"5783";2;75;23;7724;853754
"5784";2;75;24;7696;872766
"5785";2;75;25;8211;894370
"5786";2;75;26;8162;944440
"5787";2;75;27;8251;956925
"5788";2;75;28;8185;934743
"5789";2;75;29;8338;947146
"5790";2;75;30;8508;951033
"5791";2;75;31;8190;927201
"5792";2;75;32;8201;924565
"5793";2;75;33;8049;919446
"5794";2;75;34;7857;894925
"5795";2;75;35;7561;923361
"5796";2;75;36;7441;886106
"5797";2;76;1;4047;516449
"5798";2;76;2;4062;525192
"5799";2;76;3;4013;514082
"5800";2;76;4;4085;514900
"5801";2;76;5;4173;546003
"5802";2;76;6;4456;599081
"5803";2;76;7;4755;594940
"5804";2;76;8;4578;554870
"5805";2;76;9;4782;607632
"5806";2;76;10;5064;634907
"5807";2;76;11;5485;651898
"5808";2;76;12;5446;669273
"5809";2;76;13;5733;686058
"5810";2;76;14;5936;701251
"5811";2;76;15;5990;716501
"5812";2;76;16;6319;732026
"5813";2;76;17;6574;746476
"5814";2;76;18;6568;759608
"5815";2;76;19;7178;769542
"5816";2;76;20;7372;778298
"5817";2;76;21;7498;797848
"5818";2;76;22;7425;799447
"5819";2;76;23;7785;805481
"5820";2;76;24;7801;819522
"5821";2;76;25;7768;838644
"5822";2;76;26;8226;859626
"5823";2;76;27;8278;908028
"5824";2;76;28;8480;920701
"5825";2;76;29;8366;899769
"5826";2;76;30;8615;914916
"5827";2;76;31;8461;920986
"5828";2;76;32;8214;898031
"5829";2;76;33;8310;894967
"5830";2;76;34;7961;892354
"5831";2;76;35;7773;868486
"5832";2;76;36;7713;897522
"5833";2;77;1;3838;471717
"5834";2;77;2;3993;494853
"5835";2;77;3;4131;503606
"5836";2;77;4;3895;493488
"5837";2;77;5;4149;495500
"5838";2;77;6;4218;527143
"5839";2;77;7;4592;582115
"5840";2;77;8;4697;577744
"5841";2;77;9;4558;538078
"5842";2;77;10;4938;594410
"5843";2;77;11;5157;610970
"5844";2;77;12;5310;628673
"5845";2;77;13;5348;646042
"5846";2;77;14;5679;662932
"5847";2;77;15;6007;678123
"5848";2;77;16;5957;693803
"5849";2;77;17;6382;710134
"5850";2;77;18;6593;724691
"5851";2;77;19;6756;739123
"5852";2;77;20;7170;749650
"5853";2;77;21;7426;755072
"5854";2;77;22;7295;772497
"5855";2;77;23;7438;773001
"5856";2;77;24;7744;777192
"5857";2;77;25;7869;790047
"5858";2;77;26;7825;807023
"5859";2;77;27;8090;825997
"5860";2;77;28;8393;871483
"5861";2;77;29;8422;882595
"5862";2;77;30;8372;861004
"5863";2;77;31;8441;883315
"5864";2;77;32;8580;889612
"5865";2;77;33;8370;866618
"5866";2;77;34;8177;867757
"5867";2;77;35;8070;863930
"5868";2;77;36;7949;840783
"5869";2;78;1;3807;448343
"5870";2;78;2;3863;454079
"5871";2;78;3;4024;478670
"5872";2;78;4;4106;489844
"5873";2;78;5;4000;481720
"5874";2;78;6;4128;484792
"5875";2;78;7;4093;519667
"5876";2;78;8;4539;578417
"5877";2;78;9;4780;575875
"5878";2;78;10;4438;552864
"5879";2;78;11;4885;566506
"5880";2;78;12;5062;582695
"5881";2;78;13;5152;599048
"5882";2;78;14;5558;615146
"5883";2;78;15;5680;630744
"5884";2;78;16;5975;644539
"5885";2;78;17;6070;659514
"5886";2;78;18;6243;674129
"5887";2;78;19;6764;688406
"5888";2;78;20;6767;707742
"5889";2;78;21;7058;740113
"5890";2;78;22;7395;742756
"5891";2;78;23;7592;757340
"5892";2;78;24;7560;754715
"5893";2;78;25;7589;756879
"5894";2;78;26;7857;766582
"5895";2;78;27;7729;780377
"5896";2;78;28;8009;796224
"5897";2;78;29;8405;837926
"5898";2;78;30;8455;844327
"5899";2;78;31;8412;828296
"5900";2;78;32;8428;850766
"5901";2;78;33;8450;856697
"5902";2;78;34;8197;835535
"5903";2;78;35;8271;837516
"5904";2;78;36;8156;834284
"5905";2;79;1;3511;397540
"5906";2;79;2;3707;425562
"5907";2;79;3;3708;428546
"5908";2;79;4;3906;451318
"5909";2;79;5;4110;461154
"5910";2;79;6;4082;450985
"5911";2;79;7;4096;453405
"5912";2;79;8;4204;485661
"5913";2;79;9;4457;538944
"5914";2;79;10;4703;510795
"5915";2;79;11;4630;524140
"5916";2;79;12;5009;539064
"5917";2;79;13;5142;555837
"5918";2;79;14;5438;572973
"5919";2;79;15;5490;589888
"5920";2;79;16;5663;606596
"5921";2;79;17;6021;621827
"5922";2;79;18;6035;637573
"5923";2;79;19;6438;654656
"5924";2;79;20;6670;668583
"5925";2;79;21;6990;675404
"5926";2;79;22;7160;706430
"5927";2;79;23;7448;709444
"5928";2;79;24;7636;723312
"5929";2;79;25;7703;721986
"5930";2;79;26;7623;724296
"5931";2;79;27;7872;734057
"5932";2;79;28;7687;748035
"5933";2;79;29;8184;763788
"5934";2;79;30;8440;809342
"5935";2;79;31;8543;809232
"5936";2;79;32;8430;794174
"5937";2;79;33;8419;815903
"5938";2;79;34;8113;826633
"5939";2;79;35;8197;803490
"5940";2;79;36;8257;806252
"5941";2;80;1;3440;358099
"5942";2;80;2;3543;370583
"5943";2;80;3;3623;392508
"5944";2;80;4;3743;391012
"5945";2;80;5;3927;408978
"5946";2;80;6;4019;412924
"5947";2;80;7;3986;399347
"5948";2;80;8;4098;396178
"5949";2;80;9;4088;421404
"5950";2;80;10;4532;465269
"5951";2;80;11;4762;476096
"5952";2;80;12;4488;488935
"5953";2;80;13;4893;501652
"5954";2;80;14;5099;516738
"5955";2;80;15;5158;531986
"5956";2;80;16;5518;546980
"5957";2;80;17;5594;562126
"5958";2;80;18;6019;574500
"5959";2;80;19;6147;589228
"5960";2;80;20;6340;606608
"5961";2;80;21;6652;623083
"5962";2;80;22;6778;633270
"5963";2;80;23;7074;665952
"5964";2;80;24;7327;672302
"5965";2;80;25;7565;690089
"5966";2;80;26;7421;692330
"5967";2;80;27;7445;698429
"5968";2;80;28;7593;711873
"5969";2;80;29;7759;729846
"5970";2;80;30;8123;724743
"5971";2;80;31;8248;771942
"5972";2;80;32;8360;772233
"5973";2;80;33;8329;756814
"5974";2;80;34;8274;782058
"5975";2;80;35;8226;791136
"5976";2;80;36;8141;768933
"5977";2;81;1;3189;351374
"5978";2;81;2;3115;341643
"5979";2;81;3;3281;356119
"5980";2;81;4;3488;382076
"5981";2;81;5;3538;384172
"5982";2;81;6;3737;405723
"5983";2;81;7;3901;413857
"5984";2;81;8;3894;401347
"5985";2;81;9;4080;400980
"5986";2;81;10;4048;419060
"5987";2;81;11;4462;429714
"5988";2;81;12;4746;441676
"5989";2;81;13;4346;454698
"5990";2;81;14;4732;467507
"5991";2;81;15;5028;483006
"5992";2;81;16;5201;498640
"5993";2;81;17;5323;514646
"5994";2;81;18;5583;529523
"5995";2;81;19;5961;543280
"5996";2;81;20;5915;556645
"5997";2;81;21;6386;570206
"5998";2;81;22;6734;583854
"5999";2;81;23;6684;591843
"6000";2;81;24;7044;619701
"6001";2;81;25;7191;624271
"6002";2;81;26;7327;638640
"6003";2;81;27;7240;638843
"6004";2;81;28;7317;642539
"6005";2;81;29;7559;653249
"6006";2;81;30;7598;688296
"6007";2;81;31;7924;686959
"6008";2;81;32;8144;733744
"6009";2;81;33;8254;733652
"6010";2;81;34;8062;726064
"6011";2;81;35;8306;744453
"6012";2;81;36;8134;754304
"6013";2;82;1;3044;312422
"6014";2;82;2;3157;332100
"6015";2;82;3;3122;320326
"6016";2;82;4;3227;334421
"6017";2;82;5;3442;360526
"6018";2;82;6;3547;361373
"6019";2;82;7;3703;382876
"6020";2;82;8;3848;389513
"6021";2;82;9;3894;376845
"6022";2;82;10;3930;372160
"6023";2;82;11;4075;382617
"6024";2;82;12;4321;395048
"6025";2;82;13;4504;407658
"6026";2;82;14;4432;421531
"6027";2;82;15;4686;434915
"6028";2;82;16;4915;451232
"6029";2;82;17;5005;468381
"6030";2;82;18;5372;484680
"6031";2;82;19;5594;501545
"6032";2;82;20;5964;515494
"6033";2;82;21;5935;523349
"6034";2;82;22;6337;536389
"6035";2;82;23;6431;550043
"6036";2;82;24;6597;557828
"6037";2;82;25;6864;585460
"6038";2;82;26;7024;590279
"6039";2;82;27;7088;604574
"6040";2;82;28;7126;605723
"6041";2;82;29;7238;610395
"6042";2;82;30;7427;619834
"6043";2;82;31;7390;649268
"6044";2;82;32;7797;647851
"6045";2;82;33;7973;693290
"6046";2;82;34;7963;693669
"6047";2;82;35;7872;687076
"6048";2;82;36;7976;706480
"6049";2;83;1;2629;257326
"6050";2;83;2;2862;293059
"6051";2;83;3;2923;310574
"6052";2;83;4;3155;297347
"6053";2;83;5;3238;310869
"6054";2;83;6;3432;335437
"6055";2;83;7;3587;335813
"6056";2;83;8;3649;355078
"6057";2;83;9;3754;360793
"6058";2;83;10;3781;351063
"6059";2;83;11;3681;358547
"6060";2;83;12;3879;368571
"6061";2;83;13;4323;378789
"6062";2;83;14;4630;389008
"6063";2;83;15;4438;400589
"6064";2;83;16;4619;411142
"6065";2;83;17;4720;425366
"6066";2;83;18;4979;438902
"6067";2;83;19;5083;452990
"6068";2;83;20;5411;468863
"6069";2;83;21;5695;489540
"6070";2;83;22;5852;495944
"6071";2;83;23;6181;506876
